Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),55/83,2.336599751426706e-07,1.1900931618564674e-05,0,0,3.1726206107442976,48.44400958779997,DENND1B;VPS29;WIPF3;SNX12;VPS35;CCDC93;GOLGA7;WASHC1;VPS39;EXOC8;EIPR1;EXOC7;COMMD1;RABEP1;RAB35;EXOC4;EXOC6;VAMP4;EXOC2;LLGL1;ARF6;STX12;STX16;ARL3;VPS26C;VPS26A;SNX3;SNX4;GGA3;VPS51;VPS53;MICALL1;VPS52;STX6;VTI1A;ENTR1;ANKRD50;RAB11FIP3;RAB11FIP4;OSBPL5;SEC16A;CMTM6;EXOC6B;SNF8;RAB11B;RAB10;EHD2;EHD4;RAB14;SNX17;RAB13;GOPC;CCDC22;RAB17;VPS35L
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),59/91,2.7215088610921854e-07,1.3729364225909815e-05,0,0,2.9785330727798214,45.02621399883077,TRIR;RPL5;DDX49;DDX47;NVL;POP4;RPL7;RPS15;FBL;RPS17;RPS16;NOB1;RPS19;MTREX;PELP1;WDR36;RPS7;PIH1D1;RPS6;GTF3A;WDR74;DDX54;SIRT7;EBNA1BP2;XRN1;DKC1;MRTO4;XRN2;SBDS;RPL27;RPL26;DDX27;RPL11;NOLC1;NOC4L;MRM2;ZFP36L1;EXOSC7;EMG1;EXOSC5;EXOSC10;PES1;RPL14;EXOSC3;EXOSC2;LYAR;DCAF13;NOP56;NOP14;NOP58;CAVIN1;NIFK;RPL35A;RPS25;RPS28;RPS27;PIN4;NOP53;RPS24
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),74/122,4.780068931802097e-07,2.388681616203369e-05,0,0,2.4921953841428635,36.270516134340674,RPL5;CIITA;DDX3X;DYRK2;LDB1;FMR1;EIF4A3;ELAVL1;LARP1B;RBM3;RPS4X;EPM2AIP1;METTL14;NAMPT;KDR;AKT1;JAK2;SOX4;PDGFRB;PRMT1;METTL3;CIRBP;LARP4B;SIRT1;IL1B;PRKD2;RPL26;MTPN;PRKDC;POLDIP3;PDGFB;NLRC5;RPS27L;NMD3;PLD1;THBS1;FXR1;FXR2;HSPH1;LARP1;ERBB2;METTL5;XBP1;NPM1;YTHDF1;SSB;YTHDF3;INSR;IGF2;UPF3B;RFXANK;UPF3A;IGF1;EEF2;LARP4;KLF4;NFKB1;MTOR;SLC25A37;SMOC2;RGCC;EIF6;SLC6A9;RPS6KB1;AGO2;RFXAP;HNRNPD;PLXNB2;EIF3E;VIM;EIF3C;EIF4G3;OGT;EIF3D
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),90/155,4.836533834015954e-07,2.3943102540918232e-05,0,0,2.239931813339016,32.57285847097326,ACVRL1;BMPR2;FLT1;FLT4;PDCD5;SYAP1;HSPB1;CIB1;NR3C1;CRKL;ZFP36;HYAL2;KDR;RACK1;AKT1;CPNE3;SOX9;SOX6;PDE8A;EMD;MED1;SEMA6A;ANXA1;DUSP3;PDPK1;SPHK1;KNSTRN;TGFBR1;OVOL2;TGFBR2;EEF1A1;SFRP1;GAREM1;MAPKAPK2;RAB35;RAPGEF1;RAPGEF2;XCL1;PRKD2;ITGB1BP1;CD44;URI1;RAMP2;NOTCH1;SHC1;HDAC1;PDGFB;TWF2;HTRA2;IQGAP1;ACVR1B;CORO1B;ZFP36L2;RELA;ZFP36L1;DLL4;RAP1A;MAPK7;CCL5;ERBB2;INPP5K;PLCG1;MAP2K5;STAT5B;SMAD4;SMAD3;TGFB1;KIDINS220;PDE2A;DAB2IP;PTPN11;PTPN12;KLF4;MAPK14;BMP7;ACVR2A;VEGFA;BMP4;SETX;VIL1;SLC4A7;BMP2;RPS6KB1;PDE3A;CTNNB1;SPRY2;BMPR1A;LGMN;LIMS1;ZPR1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),121/221,4.983790207057098e-07,2.4443645117390232e-05,0,0,1.9598794701986757,28.441584611724476,SEMA5A;RIPOR1;FAM89B;CSF1;CIB1;CCAR1;MYLK;CXCL16;CDH5;PLAU;DUOXA2;KDR;CPNE3;WASHC1;PDGFRB;PDGFRA;SEMA6D;F2R;ADAM10;PRKCA;ADAM17;CLDN3;DAAM2;RUFY3;MYADM;PHPT1;CBLL1;GRB7;CSF1R;SEMA7A;CD151;NOTCH1;CCDC25;PDGFB;SDCBP;PDCD10;DDRGK1;PODXL;PDGFC;CCR1;CARMIL1;TCAF2;XBP1;TGFB1;UBE2I;HSPA5;FZD4;INSR;ARHGEF39;CAV1;RDX;IGF1;COL1A1;VIL1;BMP2;DAB2;FER;CXCL12;FERMT2;FERMT3;ITGB1;FLT1;FLT4;PIK3CD;VSIR;SYNE2;PPP3CA;RACK1;ITGAX;CTSH;SUN2;MMP7;SPHK1;RHOC;TGFBR1;CCNA2;FGR;IL1B;KIT;NUMB;PECAM1;CDH13;ITGA6;HBEGF;SMIM22;GRN;CCL11;SEMA3C;ROCK2;NEDD9;SEMA3F;AIF1;NTN1;THBS1;CDC42;PAK1;MIEN1;MGAT5;CCL5;NTF3;PDPN;CFAP20;DUOX2;MAP4K4;CAVIN1;SEMA4D;SEMA4B;STAT3;ELP3;LAMB1;SEMA4G;ELP5;SOD2;VEGFA;TJP1;SH3RF2;MYO1C;APC;F2RL1;SPRY2;TRIM32
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),40/56,5.159177610274631e-07,2.484378527420429e-05,0,0,4.033874983619447,58.39969277383688,MDC1;GTF2A1;GTF2A2;PAXIP1;MED19;MED15;MED17;MED11;MED13;ZNHIT1;MED30;MED10;DHX36;MED31;MED1;TBP;TAF12;TAF13;TAF10;TAF11;MED8;MED9;HNF1B;HNF1A;MED27;MED4;MED29;MED6;MED28;MED7;MED23;SETX;MED22;MED21;MED20;TAF8;TAF6;TAF5;TAF3;TAF1
GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),40/56,5.159177610274631e-07,2.484378527420429e-05,0,0,4.033874983619447,58.39969277383688,SYS1;ARL3;SNAP23;AP4M1;SCFD1;GGA3;AP1G2;VPS52;VTI1A;VPS54;CCDC93;GOLGA7;VTI1B;MON2;EXOC8;OSBPL5;EXOC7;SEC16A;VPS13A;AP3D1;EXOC6B;COMMD1;SORL1;SCAMP3;SCAMP2;RAB10;MYO1B;RABIF;RABEP1;RAB14;RP2;DOP1B;EXOC4;EXOC6;GOPC;CCDC22;CORO7;EXOC2;LLGL1;VPS35L
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),87/149,5.343283681420026e-07,2.5498534829262955e-05,0,0,2.269695538995508,32.77952234881927,RB1;ERRFI1;TESK1;PTEN;HSPB1;CIB1;PARK7;CRKL;SPRED2;SPRED1;DEPTOR;ZC3H12A;NCK2;RACK1;AKT1;CHP1;SIRPA;PMEPA1;EMILIN1;TRIM27;CDK5RAP3;SH3GL2;YWHAG;MEN1;NCK1;PDPK1;IGFBP3;PRKCD;SORD;TSC2;ATG14;SIRT2;DNAJC3;SFRP1;CEACAM1;IMPACT;DGKQ;PARD3;AKT1S1;CNKSR3;MYADM;TERF2IP;ITGB1BP1;PPARG;PLPP3;TRIB1;CACTIN;PPIA;ENG;PRKDC;PRKRIP1;GSTP1;MVP;GSKIP;FBLN1;THY1;PRKCZ;CORO1C;LRP6;CAMK2N1;CAMK2N2;NTF3;INPP5K;DMD;PAK2;RTRAF;LYN;PRNP;WWTR1;TGFB1;SEMA4D;CAV1;DAB2IP;DTNBP1;TARBP2;OCLN;DBNDD2;PTPRC;GNAQ;DNAJC10;SPRY2;CALM3;PTPN6;GPD1L;CALM1;TARDBP;CALM2
GO_Biological_Process_2023,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),51/77,6.51729418606771e-07,3.0823310092500586e-05,0,0,3.1670351302241064,45.110096744689095,INTS11;INTS12;TCERG1;CCNK;INTS14;CCNT1;LDB1;PWWP2B;INTS10;HNRNPU;MED19;MED15;WDR43;MED17;MED11;MED10;NELFB;NELFA;NELFCD;NELFE;MED1;NCBP1;PARP1;NCBP2;MED8;MED9;MED27;MED4;MED29;MED6;MED28;MED7;MED23;RNF168;MED22;MED21;MED20;EAPP;ZMYND11;RNF8;RECQL5;MED30;MED31;VHL;HEXIM1;INTS1;LARP7;INTS5;CDK12;CDK13;INTS8
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),52/79,6.812034980931271e-07,3.165206078420433e-05,0,0,3.1096916577950835,44.15577050599332,KDM1A;TRIAP1;NOC2L;TENT4A;AQP1;CASP9;YY1;HYAL2;MYC;RUVBL2;SMPD1;EP300;USP47;MME;PARP1;MMP2;NSMCE3;METTL3;PRKCD;SIRT1;CDC25A;DDB2;RBX1;DDB1;RPL26;PPID;ATF4;RHNO1;PCNA;XPA;ZBTB1;XPC;CRIP1;AURKB;POLD1;DHX36;MAP3K20;BMF;BAK1;N4BP1;CREBBP;NPM1;RHBDD1;MAPK14;USP28;EIF2S1;MAPK13;CUL4A;ERCC1;NEDD4;COPS9;TAF1
GO_Biological_Process_2023,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),52/79,6.812034980931271e-07,3.165206078420433e-05,0,0,3.1096916577950835,44.15577050599332,GSK3B;GSK3A;KDM1A;PHF23;UBE2D1;UBE3A;UBE2L3;SUMO1;ZC3H12A;FBXO4;CDK5RAP3;PIAS4;PIAS3;NSMCE3;SPHK1;AXIN1;MUL1;COMMD1;GNL3;PIAS1;CRY1;BIRC3;HDAC4;PSMD10;PAXIP1;DCUN1D5;CUL3;DCUN1D3;DCUN1D4;MYCBP2;DCUN1D1;DCUN1D2;XIAP;BCL10;PTTG1IP;RCHY1;MALT1;RASD2;UBB;UBQLN1;NDFIP1;CENPX;WFS1;CAV1;HUWE1;LAPTM5;FBXO33;FKBP1A;PINK1;TNIP1;SPRTN;UBA2
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),91/158,6.888110537982424e-07,3.172723610408078e-05,0,0,2.1971448824479185,31.173748178279563,GSK3B;SMG1;DYRK2;MAST3;MAST2;PKD1;IKBKB;RPS6KA3;TBK1;PBK;TLK2;TLK1;PRKACA;PRKACB;IKBKE;CSNK1G3;MAP2K2;PRKCH;CAMK1D;CSNK2A1;CHUK;PDPK1;PRKCE;CSNK2A2;PRKCD;DYRK1A;PRKCA;VRK1;VRK3;TGFBR1;UHMK1;TGFBR2;LATS1;LATS2;MAPKAPK3;DGKQ;MAPKAPK2;ULK2;PRKD2;ULK1;SGK3;TOP1;GAS6;SGK1;SGK2;CSNK1G1;CAMK2B;CAMK2D;CAB39;ROCK1;PRKDC;TNKS;ROCK2;PDGFB;STK39;STK4;PRKCZ;AURKA;MAPK9;MKNK1;MKNK2;MAP3K20;STK38L;MAPK1;RIPK1;PCK1;MARK3;PAK2;MARK2;DMPK;NEK6;PLK2;NEK7;PLK1;HIPK1;MAPK14;HIPK3;MTOR;SRPK1;HIPK2;MAPK13;PINK1;CDK5;RPS6KB1;WNK1;CDK1;PKN2;CAMK1;PKN1;MAP3K13;TAF1
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),55/85,7.54511630258444e-07,3.445386297826705e-05,0,0,2.96063112745098,41.73659475406368,RPL5;GSK3A;DDX3X;FMR1;EIF4A3;ELAVL1;LARP1B;RBM3;RPS4X;METTL14;CASP3;SOX4;ENPP7;IFNGR1;PRMT1;METTL3;PRKCD;CIRBP;LARP4B;SIRT3;RPL26;ABCG1;POLDIP3;PRKDC;ROCK2;RPS27L;PLD1;THBS1;RELA;FXR1;FXR2;LARP1;ERBB2;METTL5;NPM1;YTHDF1;SSB;YTHDF3;NR1H4;UPF3B;UPF3A;EEF2;LARP4;MTOR;EIF6;RPS6KB1;AGO2;HNRNPD;PLXNB2;EIF3E;VIM;EIF3C;EIF3D;EIF4G3;OGT
GO_Biological_Process_2023,Regulation Of Cellular Component Biogenesis (GO:0044087),29/37,8.002388939669681e-07,3.622961898583786e-05,0,0,5.844494242344936,82.04708810446397,NOTCH1;ROCK1;ROCK2;HJURP;RAP1B;BAG5;RAP1A;VPS11;APOE;CD36;METTL18;HSPA8;HSP90AA1;TIE1;RDX;DAB2IP;MSN;NRG1;PTPN11;TRAF2;HCFC1;LATS1;TJP1;PINK1;RAPGEF1;RAPGEF2;NF2;ANKRA2;EZR
GO_Biological_Process_2023,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),67/109,8.262990697907236e-07,3.701295463526555e-05,0,0,2.5776815460534555,36.10380438968602,DET1;GSK3B;GSK3A;HSP90AB1;UBXN1;RNF14;HFE;ARAF;KEAP1;RNF19B;PARK7;FBXO22;CCAR2;SH3RF1;HERPUD1;NUB1;XPO1;SUMO1;SUMO2;ARIH2;RACK1;TLK2;ELOB;ARIH1;ZYG11B;USP7;ZER1;DESI1;AXIN1;AXIN2;COMMD1;CBFA2T3;RAD23B;SIRT2;UCHL5;PIAS1;RBX1;PHF20L1;RNF144B;WAC;TRIB1;PSMD10;CEBPA;VCP;RPL11;RCHY1;GABARAP;BAG6;SDCBP;COP1;BAG5;HECTD1;DDRGK1;GNA12;UBQLN4;N4BP1;FOXF2;USP9X;PLK1;SH3RF2;DAB2;RYBP;TRIM39;EIF3H;OGT;NOP53;TAF1
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),66/107,8.317676360626689e-07,3.701295463526555e-05,0,0,2.6010102467888583,36.4133962334667,GSK3B;SGF29;YY1;BABAM1;AIFM2;RUVBL2;CHORDC1;RUVBL1;UIMC1;EP300;KMT5A;ATXN7L3;NFRKB;SOX4;ACTL6A;ACTR8;SIRT7;SIRT1;SUPT7L;UCHL5;DNAJC2;KAT2B;KAT2A;DNAJC7;MAPKAPK2;UBE2V2;CRY1;NUPR1;UBE2V1;INO80C;INO80B;ENY2;INO80E;INO80D;PARG;SF3B3;ROCK2;TAF5L;CLN3;DNAJB1;DNAJB6;ATXN7;SMYD2;USP1;VHL;CREBBP;NPM1;TAF12;FEM1B;AMFR;MCRS1;TAF10;USP22;RPA2;MTOR;MANF;TADA2B;ETAA1;PINK1;TMEM98;RFWD3;TADA3;UBE2N;TAF6;TAF5;NFE2L2
GO_Biological_Process_2023,Vesicle Budding From Membrane (GO:0006900),26/32,8.514528844207205e-07,3.701295463526555e-05,0,0,6.98491388707216,97.62340332871452,TMED10;VPS4A;WASL;FNBP1L;SNX3;MYO18A;TRAPPC13;RILP;AP2M1;S100A10;TRAPPC3;SEC13;TRAPPC1;TRAPPC2L;TRAPPC10;TRAPPC4;TRAPPC5;GOLPH3L;GOLPH3;VAPA;TRAPPC6B;VAPB;CHMP4C;CHMP6;CHMP7;CHMP5
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),38/53,8.524788494435335e-07,3.701295463526555e-05,0,0,4.086920826236954,57.11519850701471,NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;DMAC2;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ECSIT;TMEM186;NDUFA9;NDUFA8;NDUFA6;NDUFA5;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;TIMM21;OXA1L;LYRM2;NDUFS8;NDUFS7;NDUFAF7;NDUFS5;NDUFS4;TMEM126A;NDUFAF2;NDUFS2;NDUFAF3;TMEM126B;NDUFAF1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),38/53,8.524788494435335e-07,3.701295463526555e-05,0,0,4.086920826236954,57.11519850701471,NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;DMAC2;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ECSIT;TMEM186;NDUFA9;NDUFA8;NDUFA6;NDUFA5;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;TIMM21;OXA1L;LYRM2;NDUFS8;NDUFS7;NDUFAF7;NDUFS5;NDUFS4;TMEM126A;NDUFAF2;NDUFS2;NDUFAF3;TMEM126B;NDUFAF1
GO_Biological_Process_2023,Protein Exit From Endoplasmic Reticulum (GO:0032527),21/24,9.273965088286924e-07,3.993836835175271e-05,0,0,11.278692810457516,156.67102060127678,SEC13;TMED9;VCP;SEC16A;FAF2;SEL1L;SURF4;SYVN1;DERL2;HERPUD1;HSP90B1;ERLEC1;LMAN1;NPLOC4;OS9;SELENOS;TMEM129;RANGRF;UFD1;PREB;SEC61B
GO_Biological_Process_2023,Protein K48-linked Ubiquitination (GO:0070936),47/70,9.799500377120155e-07,4.186125282064958e-05,0,0,3.298405492951321,45.63596079645806,RNF34;UBE3C;CUL3;UBE2D3;MYCBP2;CUL1;RNF8;TNFAIP3;UBE2D1;UBE3A;FBXO45;RNF6;RNF4;RNF5;ZNRF1;RNF216;UBR5;ARIH2;TRIM25;FBXO7;RNF152;TRIM21;TRIM65;FBXO9;UBE2H;HACE1;DTX3L;UBE2B;UBE2C;UBE2E3;SYVN1;UBE2E2;BFAR;UBE2G1;UBE2G2;RBX1;RNF146;RNF126;CDC34;IFI27;UBE2R2;TTC3;PELI1;TRIM31;TRIM32;UBE2K;RNF187
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),30/39,1.0557444031862877e-06,4.473822482942211e-05,0,0,5.374514679579462,73.96011776608026,RPL5;HSP90AB1;UBXN1;HFE;RPL11;PARK7;CCAR2;BAG6;SDCBP;DDRGK1;TLK2;RPL17;N4BP1;USP7;CSNK2A1;RPS7;USP9X;CSNK2A2;PML;UCHL5;HIPK2;PHF20L1;PDCL3;RYBP;TRIM39;WAC;EIF3H;NOP53;OGT;TAF1
GO_Biological_Process_2023,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),40/57,1.0886866811323586e-06,4.576804245998494e-05,0,0,3.796279880055809,52.12496692790503,MDC1;GTF2A1;GTF2A2;PAXIP1;MED19;MED15;MED17;MED11;MED13;ZNHIT1;MED30;MED10;DHX36;MED31;MED1;TBP;TAF12;TAF13;TAF10;TAF11;MED8;MED9;HNF1B;HNF1A;MED27;MED4;MED29;MED6;MED28;MED7;MED23;MED22;CDK4;MED21;MED20;TAF8;TAF6;TAF5;TAF3;TAF1
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),235/480,1.119565526914142e-06,4.669557949656859e-05,0,0,1.558737965331372,21.35871587946844,ATF2;RPL5;APP;SPI1;SMARCB1;TFRC;EIF4A3;NOC2L;RBPJ;SCAMP5;UXT;GJA1;MYC;ZC3H12A;HABP4;AKT1;VPS35;KAT7;LGALS9;SOX9;SOX4;MED1;SLC11A1;METTL3;CIRBP;ANK3;PRKAB1;HCFC1;EREG;OVOL2;CLDN3;RPL26;EZR;ATF4;PRKDC;TXK;PDGFB;GATA5;PIK3R1;HNRNPLL;FXR1;LARP1;FXR2;PDCD10;DHX36;S100A13;ZBTB7B;EGR1;RDX;PDE2A;FN1;UPF3B;UPF3A;SNF8;IGF1;LARP4;NR0B2;FER1L6;SMARCA4;SETX;CCDC88B;OCLN;EIF6;FUBP3;FUBP1;AGO2;HNRNPD;CITED2;PHF1;PRKAG1;ASH2L;CTCF;SGF29;CD3E;VSIR;LARP1B;TRMT112;EPB41L4B;CTSH;CD36;CD34;IFNGR1;IL15;PRMT1;SIRT7;MED23;KAT2B;KAT2A;PLSCR1;IL1B;PPARG;GAS6;PTGER4;YAP1;RAMP2;RPL11;RPS27L;RELA;AGR2;RPS3;METTL5;BRD7;RPL17;CD74;YTHDF1;NPM1;GSN;YTHDF3;STAT3;AGT;VEGFA;PDCL3;LAMTOR5;LIMS1;PF4;CSF1;FMR1;HFE;PDCD5;TNC;PARK7;ETS1;ACTG2;ACTG1;CDH5;HMGN5;EP300;MEN1;MAP2K1;MAP2K2;TLE1;RPS7;DYRK1A;LARP4B;TICAM1;ADAM19;TYROBP;DGKQ;PKP1;ADTRP;PKP3;GLYR1;DNMT1;NOTCH1;KMT2A;PSEN1;NTS;PLD1;DDRGK1;UBR5;RIPK1;SEC16B;SMAD3;TGFB1;EPHX2;MSN;EEF2;BMP7;BMP4;BMP2;RGCC;NAT8;TADA3;TMEM119;PLXNB2;EIF4G3;OGT;MYD88;NFE2L2;BMPR1A;GSK3B;CALCOCO1;GSK3A;BMPR2;DDX3X;CELF1;PIK3CD;DPY30;PTPN22;PIK3CB;TENT4A;ELAVL1;PIK3CG;RBM3;RPS4X;METTL14;VPS72;ITGAX;WDR5;FLOT1;EMILIN1;RBM14;OXSR1;ARID1A;ARID1B;TGFBR1;ACTA2;FGR;GAPDH;RBM22;CRP;SMARCD1;PRKAA1;ROCK1;HDAC1;ROCK2;WBP2;POLDIP3;AGPAT1;AGPAT2;THBS1;DLL4;MAPK9;POLR2A;U2AF2;ERBB2;SSB;USP21;DTNBP1;KLF4;MAPK14;MTOR;SOD1;RPS6KB1;DNAJA4;SPRY2;EIF3E;ATP13A2;FAM98B;KRAS;FAM98A;VIM;EIF3C;EIF3D;ZPR1
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),54/84,1.287380063059836e-06,5.327540776584337e-05,0,0,2.9064198503347773,39.4194857514528,MRPS11;WDR3;FCF1;WDR46;WDR43;RPS15;RPS4X;FBL;RPS14;RPS17;RPS16;NOB1;RPS19;RIOK1;RPS11;RPS13;NOM1;RPS9;WDR36;RPS7;UTP11;RPS8;RPS5;NGDN;RPS6;DNTTIP2;RPSA;DDX52;MRPS7;UTP18;RPS19BP1;HEATR1;NOL7;RPS27L;SNU13;EMG1;EXOSC10;RPS15A;BMS1;NOP56;NOP14;NOP58;NPM1;UTP6;KRR1;PNO1;UTP3;RCL1;RPS25;RPS28;LSM6;RPS27;RPS24;RPS23
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),63/102,1.37285691504767e-06,5.637227193029076e-05,0,0,2.6095001213297744,35.2246417858955,CELF1;SGF29;PQBP1;PTBP1;SNRNP70;CWC22;HABP4;METTL16;ATXN7L3;RPS13;MBNL1;MBNL2;DYRK1A;SUPT7L;JMJD6;SRRM1;PTBP3;KAT2B;KAT2A;HNRNPH1;SRSF3;HNRNPH2;TMBIM6;HNRNPH3;RBM22;ENY2;SF3B3;AHNAK;YTHDC1;SRSF1;PIK3R1;HNRNPLL;TAF5L;POLR2A;ATXN7;U2AF2;TRA2B;HNRNPA1;SRSF10;RBM39;TIA1;TAF12;FUS;TAF10;USP22;LARP7;PRDX6;CLK3;CLK2;SRPK1;CLK1;HNRNPL;RPS26;SETX;TADA2B;HNRNPK;SON;TMEM98;HNRNPF;TADA3;GRSF1;FAM50A;ZPR1
GO_Biological_Process_2023,Nucleocytoplasmic Transport (GO:0006913),36/50,1.4074816584227017e-06,5.734946418973116e-05,0,0,4.147628403031153,55.88393610332652,AHCTF1;POM121;CDKN1B;SEH1L;ANP32A;MALT1;GLE1;RBM15B;XPO1;ATXN1;RSRC1;NUP85;NUP62;TPR;NUP88;HNRNPA1;RAE1;NDC1;NUP214;RANBP2;SEC13;NPM1;UBE2I;NUP133;NUP210;NUP155;NUP153;RANGAP1;NUP93;LSG1;CDAN1;NEMF;NUP50;NUP35;NUP98;NUP37
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),37/52,1.6095016669032468e-06,6.508038419531678e-05,0,0,3.97884900882019,53.07619833738902,ILRUN;YAP1;GSK3B;TFRC;NVL;TESK1;OTUD7B;PARK7;SIN3A;SUMO3;ORMDL3;TPR;CTNNA1;KAT7;GLUL;CDK5RAP3;JAK1;CARD10;TCF7L2;WWTR1;CREBBP;TGFB1;DTX3L;LIMK2;PLK1;TYK2;PARP9;YWHAZ;MTOR;LATS1;BMP4;LATS2;CDK1;PIN1;ATP13A2;FERMT2;LAMTOR5
GO_Biological_Process_2023,Nuclear Membrane Organization (GO:0071763),22/26,1.6595092551439937e-06,6.659409488255859e-05,0,0,8.862269577722579,117.94784503468637,DCTN1;UBXN2A;VPS4B;VPS4A;PLK1;TOR1B;TOR1AIP1;NSFL1C;SPAST;TMEM43;CHMP1B;CHMP1A;CHMP2B;CHMP2A;CHMP4C;CHMP3;CHMP6;NEMP1;TARDBP;EMD;CHMP7;CHMP5
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),103/186,1.7017757160495535e-06,6.777673660086079e-05,0,0,2.0080395578084005,26.674472812437507,RB1;APP;SPI1;PARK7;CRKL;YY1;EDNRB;CREB3L1;ZC3H12A;CPNE1;KDR;LGALS9;SH3GL2;ADAM10;AP1AR;CNPY2;DICER1;FOXP1;OVOL2;TLE5;SFRP1;CLDN3;PRKAR1A;DGKQ;SUB1;MYADM;OPTN;DNMT1;MTMR2;NOTCH1;PDGFB;GATA5;PSEN1;NTS;DDRGK1;PDCD10;STC2;APOE;CCR1;MSR1;NDFIP1;SMAD3;TGFB1;IGF1;PARP14;NR0B2;SMAD5;NFKB1;BMP4;PARP10;BMP2;OCLN;CNOT7;BMPR1A;LGMN;ACVRL1;GSK3B;HSP90AB1;CELF1;CITED2;SNX12;PCSK9;PTPN22;CD3E;MECP2;CHMP1A;RACK1;ANXA7;FLOT2;EMILIN1;CD34;SORD;PARP9;SIRT1;RBL2;RBL1;PTRH2;PPARG;ENG;YAP1;PRKAA1;PRKAA2;HDAC1;ROCK2;AURKA;DLL4;PPP2CB;NOCT;ATOH8;VHL;LDLR;KDM4A;NOS2;STAT3;WWP2;KLF4;APLN;VEGFA;PINK1;REST;CCDC3;TARDBP;TAF1
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),75/127,1.7414550896868863e-06,6.883945977665252e-05,0,0,2.3311231619880908,30.91253363307429,VPS29;SYS1;WIPF3;CLTC;GCC2;RCSD1;RAB43;AP4M1;EEA1;CCDC91;LAMP1;TBC1D10C;PIP4K2A;DENND5A;VPS35;TRIM27;ERC1;WASHC1;PLEKHJ1;TBC1D10B;STX8;VPS13A;ATG14;RBSN;BET1L;GAK;RNF126;HEATR5A;HEATR5B;TBC1D5;PIK3C3;TBC1D23;VAMP3;TMEM87A;BECN1;PXK;DCTN1;STX16;ARL1;PIK3R4;RHOBTB3;VPS26A;VPS26B;CLN5;ARFRP1;CLN3;SNX1;SNX2;VPS51;VPS53;VPS52;VTI1A;STX6;VPS54;RAB6A;TBC1D17;EVI5;RILP;YKT6;SNX5;VTI1B;MON2;RIC1;LAPTM5;PLEKHA3;HOOK3;SNF8;PHETA1;MYO1D;RGP1;HOOK2;RAB14;DOP1B;CORO7;RAB5A
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),38/54,1.8121879071120428e-06,7.058205399979773e-05,0,0,3.831177125638674,50.6518995050865,RPL5;UBXN1;DCUN1D3;RPL11;TNFAIP3;ARRB1;ARRB2;PARK7;BAG5;SUMO1;U2AF2;SVBP;RPS3;AKT1;CAPN3;CHP1;TRIM21;SOX4;N4BP1;IVNS1ABP;PIAS3;USP4;CAV1;PRMT3;SIRT7;GTPBP4;DNAJA1;PER2;SH3RF2;GNL3L;CRY1;SPOPL;CTNNB1;SPRY2;SQSTM1;OGT;VPS28;COPS9
