Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,analysis
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),8/75,0.0028527502527552,0.0243427696200182,0,0,3.609600898329669,21.15035448910431,CHAF1B;CHAF1A;NASP;GRWD1;HMGB2;SOX9;SSRP1;ASF1B,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),5/31,0.0029306178762215,0.0248246864624461,0,0,5.798631945277811,33.82076435716166,RRM1;STIL;CCND2;RRM2;CDC6,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),5/31,0.0029306178762215,0.0248246864624461,0,0,5.798631945277811,33.82076435716166,STIL;CEP295;CCNF;XRCC3;NAT10,Conserved Crypt SI markers
GO_Biological_Process_2023,Urogenital System Development (GO:0001655),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,SOX9;EPHB2;EPHB3,Conserved Crypt SI markers
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Trimming (GO:0090737),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,EXO1;XRCC3;DNA2,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),5/32,0.003382465831247,0.0278527888429211,0,0,5.583578898711504,31.76581956442939,CDC20;PLK1;BUB1B;FBXO5;MAD2L1,Conserved Crypt SI markers
GO_Biological_Process_2023,Histone H3-K14 Acetylation (GO:0044154),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,KAT2A;TADA2A;SGF29,Conserved Crypt SI markers
GO_Biological_Process_2023,Alpha-Amino Acid Biosynthetic Process (GO:1901607),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,CPS1;MTHFD1;CAD,Conserved Crypt SI markers
GO_Biological_Process_2023,Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,RUVBL2;ZNHIT6;RUVBL1,Conserved Crypt SI markers
GO_Biological_Process_2023,Formation Of Extrachromosomal Circular DNA (GO:0001325),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,EXO1;XRCC3;DNA2,Conserved Crypt SI markers
