group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,region
Top villous SI,Nup98,10.119874,0.57096636,4.5099784831685676e-24,4.1577571481752484e-23,0.32640652144861687,0.24629577858540677,Duodenum
Top villous SI,Prune1,10.106444,0.72449183,5.1727540274398376e-24,4.759258015841982e-23,0.2418815982894561,0.15921162985742243,Duodenum
Top villous SI,Ambp,10.105179,1.2163101,5.240011066763999e-24,4.819765164970818e-23,0.16537484965922758,0.08233156276209114,Duodenum
Top villous SI,Crebl2,10.083573,0.7773093,6.5307244931765135e-24,5.989898871085333e-23,0.22704797541093144,0.14453452613922282,Duodenum
Top villous SI,Nipal2,10.076796,0.6793497,6.997104392684354e-24,6.41583400505011e-23,0.2768274756113858,0.19625384400335477,Duodenum
Top villous SI,Prxl2c,10.061284,0.57018995,8.19226139701521e-24,7.494677223084047e-23,0.3047574502204998,0.22323175845680737,Duodenum
Top villous SI,Nipal3,10.05882,0.67761976,8.39995205913615e-24,7.682505728872821e-23,0.2762929306427903,0.19583449818283477,Duodenum
Top villous SI,D330023K18Rik,10.030484,0.50296605,1.1196670981967883e-23,1.0205661283253334e-22,0.33395696913002804,0.2511881464914733,Duodenum
Top villous SI,Adgrf5,10.011956,1.069655,1.350549907251361e-23,1.2285856228687008e-22,0.17887211011626353,0.09658932065977076,Duodenum
Top villous SI,Herc6,10.004419,1.1035931,1.4574444600544444e-23,1.3243342075107723e-22,0.19971936389148737,0.11895443108750349,Duodenum
Top villous SI,Tm4sf1,10.003214,1.2908552,1.4752995114176376e-23,1.3401813372571308e-22,0.16203394360550583,0.08009505171931787,Duodenum
Top villous SI,Gprin3,10.001942,1.0894574,1.494373044045023e-23,1.35674448051163e-22,0.17499665909394627,0.09295499021526418,Duodenum
Top villous SI,Rab27b,9.989055,0.7934685,1.7019763753885266e-23,1.5439254644399713e-22,0.23967660029399973,0.15949119373776907,Duodenum
Top villous SI,Fbn1,9.984104,0.8383777,1.789091083818242e-23,1.6206735589526358e-22,0.252305225177068,0.17388873357562204,Duodenum
Top villous SI,Gbp2b,9.913602,1.0620362,3.633059376973186e-23,3.270867874667577e-22,0.17045302686088468,0.08862175006989097,Duodenum
Top villous SI,Asb2,9.899034,0.7734295,4.2031886855388565e-23,3.777838160150946e-22,0.22290525190431645,0.1417388873357562,Duodenum
Top villous SI,Rabep1,9.895374,0.5184124,4.35976694722114e-23,3.91530113744185e-22,0.3533342242416143,0.275230640201286,Duodenum
Top villous SI,Ctse,9.890249,3.9619238,4.588856102549066e-23,4.116455106162728e-22,0.0996926366430576,0.01831143416270618,Duodenum
Top villous SI,Npnt,9.885822,0.59656143,4.796270024527793e-23,4.300127124184388e-22,0.2831751971134572,0.20184512161028795,Duodenum
Top villous SI,Pld3,9.872707,0.6621239,5.466873213342593e-23,4.889141321129241e-22,0.25838567419484165,0.17738328207995527,Duodenum
Top villous SI,Neurl1b,9.867043,0.62253624,5.784471203178153e-23,5.17174336180024e-22,0.2909929172791661,0.212468549063461,Duodenum
Top villous SI,Naglu,9.837429,0.79411167,7.767052635513342e-23,6.928966408885002e-22,0.22237070693572097,0.14229801509644954,Duodenum
Top villous SI,Gmip,9.821176,0.6043401,9.127258451763442e-23,8.13790497418345e-22,0.29206200721635706,0.21316745876432766,Duodenum
Top villous SI,Tmco3,9.811122,0.69067156,1.0084085505434652e-22,8.97366870294812e-22,0.24422023252706135,0.16396421582331563,Duodenum
Top villous SI,Jkamp,9.778409,0.5619237,1.393836531750086e-22,1.237964578474595e-21,0.3023519978618201,0.22295219457646073,Duodenum
Top villous SI,Hspa13,9.772113,0.52450675,1.483265124602104e-22,1.3163060623358692e-21,0.3109047173593479,0.23064020128599386,Duodenum
Top villous SI,Emcn,9.733485,1.0186777,2.1702632463402213e-22,1.9206948713841568e-21,0.1827475611385808,0.10301928990774392,Duodenum
Top villous SI,Hs2st1,9.7137,0.6328818,2.635913265812578e-22,2.3296047026213816e-21,0.28010156354403315,0.2025440313111546,Duodenum
Top villous SI,Fam83b,9.708119,1.9801255,2.7842541338936114e-22,2.459361004452948e-21,0.11425898703728452,0.034106793402292425,Duodenum
Top villous SI,Aspg,9.682096,1.2774913,3.5927433182677937e-22,3.169172623778025e-21,0.1490044099959909,0.06933184232597149,Duodenum
Top villous SI,Pard3,9.665008,0.5159456,4.245872156488382e-22,3.739170282930372e-21,0.3272083389015101,0.24993010902991333,Duodenum
Top villous SI,Plk3,9.660731,1.0672524,4.426931054352822e-22,3.896495885762837e-21,0.17780302017907257,0.09910539558289069,Duodenum
Top villous SI,1810037I17Rik,9.639368,0.51884854,5.452282255825193e-22,4.792456646591787e-21,0.960243217960711,0.9077439194856025,Duodenum
Top villous SI,Gzf1,9.631462,0.53925383,5.888541001199274e-22,5.1716960343775446e-21,0.3187224375250568,0.24196253844003354,Duodenum
Top villous SI,Mfap1a,9.613125,0.8862964,7.037974030896286e-22,6.176161771880582e-21,0.19851663771214753,0.12007268660889013,Duodenum
Top villous SI,Tmem56,9.599082,0.6155091,8.065983669818317e-22,7.070602301930067e-21,0.27836429239609783,0.2011462119094213,Duodenum
Top villous SI,Tshz1,9.593586,0.62571436,8.507553869097474e-22,7.45363301665704e-21,0.2592543097688093,0.1807380486441152,Duodenum
Top villous SI,Arnt,9.567355,0.5385836,1.0967567699055315e-21,9.593278871958842e-21,0.31003608178538017,0.2328767123287671,Duodenum
Top villous SI,Dhx40,9.562015,0.5611547,1.1548640620867463e-21,1.009606992809927e-20,0.30749699318455165,0.23105954710651383,Duodenum
Top villous SI,Zdhhc18,9.561881,0.7315442,1.1563598251418263e-21,1.0106409570845658e-20,0.23292797006548177,0.1552977355325692,Duodenum
Top villous SI,Mfsd6l,9.517371,0.59494495,1.7761570812895937e-21,1.5481433955030922e-20,0.2735533876787385,0.19555493430248813,Duodenum
Top villous SI,Gm13889,9.5066,1.0274993,1.9699558916687365e-21,1.7161366962365127e-20,0.19330482426834159,0.11713726586525021,Duodenum
Top villous SI,Rorc,9.490904,0.5607685,2.2904060685944727e-21,1.9936845490583055e-20,0.31197380729653884,0.2365110427732737,Duodenum
Top villous SI,Ppig,9.466269,0.5363563,2.9002024478457216e-21,2.5210833610312094e-20,0.3910196445275959,0.3201006429969248,Duodenum
Top villous SI,Mtmr9,9.452169,0.5869209,3.3187950358483565e-21,2.8826284028077534e-20,0.27168248028865427,0.19471624266144813,Duodenum
Top villous SI,Tab3,9.434019,0.7337524,3.94669391124932e-21,3.4171954887985785e-20,0.22911933716423893,0.1525020967291026,Duodenum
Top villous SI,Rsad2,9.431668,2.434976,4.036183822142165e-21,3.4925809353486945e-20,0.12287852465588668,0.04556891249650545,Duodenum
Top villous SI,Plekhm3,9.412915,1.4368442,4.825616196608381e-21,4.173453493369986e-20,0.13089669918481892,0.05311713726586525,Duodenum
Top villous SI,Plbd2,9.41047,0.542406,4.939233894704338e-21,4.269428816346172e-20,0.3089001737271148,0.23315627620911378,Duodenum
Top villous SI,Il6st,9.363472,0.53301793,7.715874407020791e-21,6.646398218534318e-20,0.328878791928371,0.25482247693597987,Duodenum
Top villous SI,Rom1,9.358619,1.1501054,8.078580050755168e-21,6.956974044775423e-20,0.14940531872243754,0.07212748112943808,Duodenum
Top villous SI,Fam102b,9.343996,1.294771,9.276565505075128e-21,7.963145900860157e-20,0.1451957770947481,0.0684931506849315,Duodenum
Top villous SI,Myo1c,9.343265,0.5848418,9.340906596907263e-21,8.016245866059303e-20,0.29206200721635706,0.2172211350293542,Duodenum
Top villous SI,Styxl1,9.32814,2.7747822,1.0774485828407215e-20,9.231801352710376e-20,0.09294400641453962,0.015655577299412915,Duodenum
Top villous SI,Daam1,9.325603,0.61831564,1.1035506380721701e-20,9.450432984127325e-20,0.2774288387010557,0.20282359519150125,Duodenum
Top villous SI,Usf1,9.283353,0.92578965,1.642282624903696e-20,1.4015621079835006e-19,0.18401710543899505,0.10805143975398379,Duodenum
Top villous SI,Smad6,9.266844,0.9170633,1.9173494211798005e-20,1.6337193471309016e-19,0.1808766537484966,0.1048364551299972,Duodenum
Top villous SI,Ttll2,9.2555,0.9499705,2.1323112796724473e-20,1.8130542445147475e-19,0.17212347988774557,0.09561084707855745,Duodenum
Top villous SI,Glg1,9.241823,0.7251624,2.4233307743242874e-20,2.0561690945876378e-19,0.22136843511960444,0.14579256360078277,Duodenum
Top villous SI,Slc9a3r2,9.231752,0.84715414,2.6624037148409588e-20,2.2578330426488143e-19,0.21094480823199252,0.13614760972882303,Duodenum
Top villous SI,Pof1b,9.230424,0.59977984,2.6956229923807155e-20,2.2848041036758045e-19,0.2817051984498196,0.20757618115739446,Duodenum
Top villous SI,Glyctk,9.216231,0.54205155,3.077269045933352e-20,2.6062337656862086e-19,0.27448884137378055,0.19821079116578139,Duodenum
Top villous SI,Ctns,9.197079,0.58571595,3.678121329145256e-20,3.1118487188536317e-19,0.27368702392088734,0.19904948280682136,Duodenum
Top villous SI,Pdgfc,9.184019,1.3495843,4.1529487567308684e-20,3.5062225578205043e-19,0.13370306026994522,0.05786972323175846,Duodenum
Top villous SI,Ankrd37,9.182389,0.7610189,4.2162988543404743e-20,3.558776693134175e-19,0.22210343445142322,0.14719038300251608,Duodenum
Top villous SI,Tns4,9.180514,0.57801926,4.2903689794897885e-20,3.619403253274832e-19,0.32807697447547773,0.25887615320100643,Duodenum
Top villous SI,Ly96,9.155186,0.6606426,5.426430180491469e-20,4.568247676066938e-19,0.23934250968862755,0.16452334358400894,Duodenum
Top villous SI,Vsir,9.13846,0.80673623,6.334772337757894e-20,5.321835152862701e-19,0.2039289055191768,0.12915851272015655,Duodenum
Top villous SI,Lpar3,9.132569,3.0567417,6.689227400641117e-20,5.618150536672697e-19,0.08746492048643592,0.011741682974559686,Duodenum
Top villous SI,Cyp2c38,9.130376,0.876274,6.826166728437011e-20,5.730181820790143e-19,0.17773620205799812,0.10204081632653061,Duodenum
Top villous SI,Tbck,9.129597,0.5539981,6.875522603913492e-20,5.770113004090125e-19,0.304022450888681,0.23161867486720716,Duodenum
Top villous SI,Tmem62,9.112554,0.93990976,8.046547082408397e-20,6.745852312530644e-19,0.17873847387411465,0.10427732736930388,Duodenum
Top villous SI,Opn3,9.087545,0.81126314,1.0129990885008167e-19,8.4705194437319e-19,0.19310436990511826,0.11797595750629018,Duodenum
Top villous SI,Slc10a3,9.077203,0.92327285,1.1140110111731616e-19,9.298305453910424e-19,0.17513029533609514,0.10036343304445065,Duodenum
Top villous SI,Dact2,9.068168,1.1034003,1.2103549557298318e-19,1.0092022145076865e-18,0.1536816784712014,0.07897679619793123,Duodenum
Top villous SI,Rnf31,9.061488,0.5092954,1.286831757133558e-19,1.0718617977052867e-18,0.3406387812374716,0.27033827229521945,Duodenum
Top villous SI,Lrrc3,9.0072565,1.1717073,2.1127595472337024e-19,1.7525807292507726e-18,0.1421889616463985,0.06765445904389153,Duodenum
Top villous SI,Ghr,8.992521,0.7621268,2.416217540136467e-19,2.0022480308856737e-18,0.21428571428571427,0.1411797595750629,Duodenum
Top villous SI,Cry2,8.982103,0.7603441,2.6563923095308803e-19,2.199580038810066e-18,0.21268207937992784,0.1397819401733296,Duodenum
Top villous SI,Ifit3,8.97979,1.5523278,2.71285616842887e-19,2.2457579845570784e-18,0.17907256447948683,0.10707296617277048,Duodenum
Top villous SI,P2rx1,8.967731,0.9174051,3.0268475853075557e-19,2.5050442012728643e-18,0.17586529466791395,0.10204081632653061,Duodenum
Top villous SI,Mmp23,8.967186,0.9920266,3.0418496999171378e-19,2.5168149041984825e-18,0.16604303086997194,0.0925356443947442,Duodenum
Top villous SI,Haus2,8.962259,0.65909606,3.180931750473619e-19,2.6312165402008913e-18,0.23894160096218095,0.16606094492591558,Duodenum
Top villous SI,Zfp518a,8.959317,0.63819396,3.266950645219362e-19,2.7009859559771346e-18,0.25805158358946945,0.18688845401174167,Duodenum
Top villous SI,Atg4a,8.952839,0.57096606,3.4645482794347607e-19,2.8628856207205335e-18,0.2496325003340906,0.17500698909700865,Duodenum
Top villous SI,Slc25a16,8.949265,0.5079667,3.5785848981126777e-19,2.9556053577786597e-18,0.3101028999064546,0.2380486441151803,Duodenum
Top villous SI,Hdac5,8.937759,0.54072577,3.971421389262385e-19,3.2775393546098187e-18,0.29359882400106907,0.2214145932345541,Duodenum
Top villous SI,Pcp4l1,8.936742,0.6943347,4.008143370374996e-19,3.304466514620959e-18,0.23720432981424563,0.16522225328487558,Duodenum
Top villous SI,Tmem150a,8.934325,0.7530709,4.0967079109200583e-19,3.3748970376130154e-18,0.20573299478818655,0.1322337154039698,Duodenum
Top villous SI,Acsl6,8.927696,0.687855,4.349721526378658e-19,3.5815036847522305e-18,0.2279166109848991,0.15501817165222254,Duodenum
Top villous SI,Endod1,8.915643,0.9122573,4.849957874951492e-19,3.9893220380333486e-18,0.19718027529065882,0.12552418227565,Duodenum
Top villous SI,Fzd4,8.901749,0.9148977,5.497362751906948e-19,4.516090494791751e-18,0.17633302151543498,0.10329885378809057,Duodenum
Top villous SI,C1s1,8.8963175,0.64197415,5.773042423768545e-19,4.740149406189407e-18,0.2772952024589069,0.20743639921722112,Duodenum
Top villous SI,Kif16b,8.887919,0.5824476,6.226403946796799e-19,5.108499400821719e-18,0.2666043030869972,0.19471624266144813,Duodenum
Top villous SI,Dym,8.863178,0.5373409,7.776529075049784e-19,6.373831967199346e-18,0.2784979286382467,0.2063181436958345,Duodenum
Top villous SI,Rassf6,8.824324,0.5239778,1.1012332545583539e-18,8.996284317666107e-18,0.329346518775892,0.2615320100642997,Duodenum
Top villous SI,Trim5,8.796203,1.2263525,1.4152366473643804e-18,1.153519696040369e-17,0.13884805559267674,0.06639642158233157,Duodenum
Top villous SI,Trbc1,8.793639,1.083861,1.447922282846098e-18,1.1792676816772522e-17,0.1538821328344247,0.08163265306122448,Duodenum
Top villous SI,Eng,8.778645,0.98721373,1.6545659816976675e-18,1.3458720765711563e-17,0.1770680208472538,0.10553536483086386,Duodenum
Top villous SI,Tm7sf2,8.776683,0.54101306,1.6836696534259598e-18,1.3692008755883402e-17,0.27108111719898437,0.1991892647469947,Duodenum
Top villous SI,Lamb1,8.769753,0.6325339,1.7905807808068912e-18,1.4550440601145353e-17,0.3316183348924228,0.26572546826949955,Duodenum
Top villous SI,Mfap3,8.760634,0.86410046,1.941537604763211e-18,1.5773160938545613e-17,0.17753574769477481,0.10553536483086386,Duodenum
Top villous SI,Tiparp,8.747657,0.62750244,2.1782788390610505e-18,1.7669781989720105e-17,0.2403447815047441,0.1691361476097288,Duodenum
Top villous SI,Dusp1,8.742081,1.3936025,2.2885633727116238e-18,1.85550649141122e-17,0.13229987972738205,0.06052558009505172,Duodenum
Top villous SI,Nckap5,8.7406025,1.6213806,2.3186996254498108e-18,1.8794681749346507e-17,0.11372444206868902,0.041515236231478896,Duodenum
Top villous SI,Slc18a1,8.732311,0.7712258,2.495199281141426e-18,2.0210112591984683e-17,0.1995857276493385,0.1279004752585966,Duodenum
Top villous SI,Usp6nl,8.727886,0.5327015,2.5947662996686137e-18,2.100075958505921e-17,0.3046906320994254,0.23637126083310037,Duodenum
Top villous SI,Heca,8.725882,0.7088032,2.6411463797542036e-18,2.1365424923669372e-17,0.22330616063076306,0.15320100642996926,Duodenum
Top villous SI,Anxa6,8.716571,0.67504424,2.867547628813509e-18,2.319107595096296e-17,0.217158893491915,0.14565278166060944,Duodenum
Top villous SI,Gfod1,8.71621,1.039734,2.876679465881914e-18,2.3259102568494262e-17,0.14947213684351196,0.07729941291585127,Duodenum
Top villous SI,Wdr7,8.709142,0.52893096,3.061846228354465e-18,2.4731474976838606e-17,0.2752906588266738,0.20422141459323456,Duodenum
Top villous SI,Ctsw,8.705356,1.471945,3.1658077423955016e-18,2.5552025740809692e-17,0.1202726179339837,0.048364551299972046,Duodenum
Top villous SI,Slc43a3,8.692244,0.7848499,3.5535019207279995e-18,2.862395446873839e-17,0.1935720967526393,0.12244897959183673,Duodenum
Top villous SI,Csf2,8.670754,1.3707569,4.292670026715379e-18,3.451777131071133e-17,0.12200988908191901,0.05018171652222533,Duodenum
Top villous SI,Cd300c2,8.577147,1.1614053,9.72559196317218e-18,7.760522405610821e-17,0.14018441801416545,0.06961140620631814,Duodenum
Top villous SI,Peg13,8.571312,0.9371238,1.0231275945705053e-17,8.155968985360189e-17,0.16818121074435388,0.09798714006150405,Duodenum
Top villous SI,4833407H14Rik,8.549998,1.0317973,1.230907947774437e-17,9.788143619186625e-17,0.14953895496458638,0.07897679619793123,Duodenum
Top villous SI,G630018N14Rik,8.533089,2.586702,1.4249108851967252e-17,1.1311346921213737e-16,0.08693037551784044,0.016214705060106235,Duodenum
Top villous SI,Ubqln2,8.52326,0.7044074,1.551236876922568e-17,1.2289983453115365e-16,0.20994253641587599,0.14048084987419626,Duodenum
Top villous SI,Prag1,8.518332,0.77201104,1.6186782835880778e-17,1.2814867186277856e-16,0.2023920887344648,0.1332121889851831,Duodenum
Top villous SI,Ly86,8.5166855,1.088225,1.6418485543322216e-17,1.2991931513876416e-16,0.1474675932112789,0.0774391948560246,Duodenum
Top villous SI,Esm1,8.50634,2.1029212,1.7950995530858147e-17,1.4190692720708991e-16,0.09895763731123881,0.02865529773553257,Duodenum
Top villous SI,Gpsm3,8.486423,0.8714872,2.1309520488548364e-17,1.6829204231232483e-16,0.16925030068154484,0.09924517752306403,Duodenum
Top villous SI,Col14a1,8.483308,0.54132307,2.1888125399401486e-17,1.7277704853781832e-16,0.2507015902712816,0.1807380486441152,Duodenum
Top villous SI,Tnfaip2,8.482231,0.9313073,2.209154095712247e-17,1.7434011239322878e-16,0.16550848590137646,0.0958904109589041,Duodenum
Top villous SI,Axl,8.481829,0.8210613,2.216819445426402e-17,1.7490228689049702e-16,0.20546572230388882,0.13726586525020967,Duodenum
Top villous SI,Gng11,8.468052,0.55768055,2.495312783383318e-17,1.9673058171313902e-16,0.2753574769477482,0.20715683533687448,Duodenum
Top villous SI,Spsb1,8.465105,0.5197546,2.5592120987881483e-17,2.0171914699554535e-16,0.2739542964051851,0.20422141459323456,Duodenum
Top villous SI,Eif4e3,8.457172,1.0461438,2.739397443578779e-17,2.1565824546681515e-16,0.14873713751169318,0.07911657813810456,Duodenum
Top villous SI,Sertad3,8.45047,0.6021645,2.9013280666692966e-17,2.281836215162442e-16,0.23225978885473741,0.16256639642158233,Duodenum
Top villous SI,Pias1,8.447099,0.5228346,2.986302205728494e-17,2.3475229294361923e-16,0.27054657223038886,0.20142577578976797,Duodenum
Top villous SI,Cpm,8.398828,0.7416638,4.509566721406064e-17,3.526068336173281e-16,0.19450755044768142,0.12538440033547665,Duodenum
Top villous SI,Ap5b1,8.390211,0.7857872,4.8526840905067086e-17,3.7925176921328753e-16,0.18441801416544168,0.11545988258317025,Duodenum
Top villous SI,Il17ra,8.387465,0.5726599,4.9674022438687695e-17,3.881233820021859e-16,0.2486970466390485,0.18059826670394186,Duodenum
Top villous SI,Pla2g2d,8.38203,1.1756612,5.2022844650727827e-17,4.0618078344588824e-16,0.1333021515434986,0.06388034665921163,Duodenum
Top villous SI,Zfp688,8.377369,0.5419229,5.412402696801427e-17,4.2227989624512824e-16,0.2833756514766805,0.21694157114900756,Duodenum
Top villous SI,Csta2,8.3614235,2.9928794,6.196608146911238e-17,4.825300715813342e-16,0.08078310837899239,0.011462119094213028,Duodenum
Top villous SI,C330018D20Rik,8.35093,0.63916034,6.772720430678619e-17,5.267580802323759e-16,0.22651343044233596,0.15851272015655576,Duodenum
Top villous SI,Tbx3os2,8.308992,2.0181482,9.651801304440249e-17,7.488786472334857e-16,0.09508218628892155,0.026279004752585967,Duodenum
Top villous SI,Epb41l1,8.307154,0.79552007,9.80251033824633e-17,7.603893471174501e-16,0.19243618869437393,0.12496505451495667,Duodenum
Top villous SI,Gsdme,8.293936,0.99991274,1.0956134570441516e-16,8.478398959892243e-16,0.1557530402245089,0.087783058428851,Duodenum
Top villous SI,Ccnyl1,8.285049,0.53755206,1.1806004304729334e-16,9.12731918051213e-16,0.25952158225310706,0.19192060385798154,Duodenum
Top villous SI,Yaf2,8.282149,0.7274766,1.2097198452759583e-16,9.347966779496006e-16,0.2007216357076039,0.1332121889851831,Duodenum
Top villous SI,Slc17a5,8.280605,0.7019312,1.2255108000322964e-16,9.467723421642184e-16,0.19517573165842578,0.12678221973720996,Duodenum
Top villous SI,Fbxl15,8.268217,0.50040144,1.3597721192417071e-16,1.049993850029144e-15,0.2706133903514633,0.20282359519150125,Duodenum
Top villous SI,2010203P06Rik,8.26461,0.71355104,1.4015228418023163e-16,1.081198684530174e-15,0.18869437391420554,0.12021246854906346,Duodenum
Top villous SI,Myl7,8.262546,0.5718582,1.4259798233953968e-16,1.09980311988343e-15,0.24976613657623947,0.18213586804584847,Duodenum
Top villous SI,Ulk1,8.257051,0.5328094,1.49315255256907e-16,1.1510608920652442e-15,0.2606574903113724,0.19331842325971485,Duodenum
Top villous SI,Ophn1,8.252114,1.2236322,1.5561699453856094e-16,1.1979243368329613e-15,0.12655352131498063,0.058289069052278444,Duodenum
Top villous SI,Dll4,8.246631,0.69749486,1.6292299423266107e-16,1.2535674139183658e-15,0.20346117867165575,0.13586804584847637,Duodenum
Top villous SI,Olfml3,8.23661,1.0759444,1.7715782125546104e-16,1.3621196140110883e-15,0.14385941467325938,0.07590159351411797,Duodenum
Top villous SI,Tfeb,8.197454,0.5064482,2.455302765174194e-16,1.8810975266646616e-15,0.26326339703327545,0.19611406206318144,Duodenum
Top villous SI,Rdh5,8.195526,0.824905,2.495003843117712e-16,1.9106071886872706e-15,0.17613256715221168,0.1090299133351971,Duodenum
Top villous SI,Sgk3,8.190831,0.7164308,2.5942788054735656e-16,1.983806045350878e-15,0.1899639182146198,0.12244897959183673,Duodenum
Top villous SI,Bcl9l,8.167313,0.64599204,3.153351017960462e-16,2.4073288629665057e-15,0.21568889482827744,0.14886776628459603,Duodenum
Top villous SI,Rab31,8.1572485,1.0763242,3.4274221111077154e-16,2.6153231589958068e-15,0.13998396365094212,0.07282639083030472,Duodenum
Top villous SI,Fbln5,8.139866,0.6496374,3.9571584168528246e-16,3.0138442908255115e-15,0.20519844981959107,0.13782499301090298,Duodenum
Top villous SI,Kdelr3,8.135231,0.8725213,4.1115267112066665e-16,3.1291994311953615e-15,0.16230121608980355,0.09519150125803746,Duodenum
Top villous SI,Camk2b,8.131195,0.5250024,4.2507760370922293e-16,3.234416789005954e-15,0.26212748897501004,0.1959742801230081,Duodenum
Top villous SI,Odf2l,8.126165,0.6132959,4.4308330714468304e-16,3.3706278442898427e-15,0.2364025123613524,0.17053396701146212,Duodenum
Top villous SI,Cybb,8.047395,0.73525983,8.457516620329967e-16,6.3961331479820326e-15,0.1882266470666845,0.12175006989097009,Duodenum
Top villous SI,4931428L18Rik,8.022974,1.0723543,1.0321495029434358e-15,7.78573521087122e-15,0.14412668715755714,0.07841766843723791,Duodenum
Top villous SI,Prss23,8.007151,0.58497465,1.1739697778838302e-15,8.836935014917104e-15,0.24201523453160498,0.17724350013978193,Duodenum
Top villous SI,Grk5,8.002268,1.2794547,1.2214812120178402e-15,9.192429121211182e-15,0.13076306294267004,0.06527816606094493,Duodenum
Top villous SI,Sardh,7.999513,0.79057014,1.24912347519289e-15,9.39607441672937e-15,0.1667112120807163,0.10050321498462399,Duodenum
Top villous SI,Nid1,7.9923086,0.95583,1.3243477358527465e-15,9.954963132015348e-15,0.166510757717493,0.10162147050601063,Duodenum
Top villous SI,Tcrg-C4,7.980624,1.355823,1.4559501620626601e-15,1.092639492845025e-14,0.1129226246157958,0.04682694995806542,Duodenum
Top villous SI,Selplg,7.9478207,0.7750024,1.8982151991925697e-15,1.4209106817976378e-14,0.15695576640384873,0.09071847917249092,Duodenum
Top villous SI,Htra1,7.9424486,1.0545464,1.9822849885437176e-15,1.483153438125931e-14,0.15247895229186156,0.08792284036902433,Duodenum
Top villous SI,1700016C15Rik,7.9416866,0.7115247,1.9945025838200194e-15,1.4916033337648673e-14,0.19063209942536416,0.12552418227565,Duodenum
Top villous SI,Ctla2a,7.9389877,1.1371249,2.03837803577546e-15,1.524062873668613e-14,0.1340371508753174,0.06877271456527817,Duodenum
Top villous SI,6430710C18Rik,7.9328856,1.3568617,2.1411172866869606e-15,1.6005087196269626e-14,0.11880261927034612,0.05353648308638524,Duodenum
Top villous SI,Il34,7.9306626,0.9338207,2.1797940624962753e-15,1.6282890168369333e-14,0.15668849391955098,0.09183673469387756,Duodenum
Top villous SI,Pramef8,7.891807,0.7805711,2.9784135533575955e-15,2.217156596037583e-14,0.17486302285179742,0.1100083869164104,Duodenum
Top villous SI,9130019O22Rik,7.88827,0.69865173,3.0640433752667286e-15,2.2803743746077993e-14,0.1935720967526393,0.12873916689963658,Duodenum
Top villous SI,Topors,7.880801,0.6022329,3.252879348098131e-15,2.4203551452719096e-14,0.2354670586663103,0.17221135029354206,Duodenum
Top villous SI,Lgalsl,7.8651743,0.5128046,3.685836690154208e-15,2.7380864597705615e-14,0.25290658826673795,0.18842605535364831,Duodenum
Top villous SI,Tom1,7.8635592,0.5398899,3.733693685229724e-15,2.771724548807579e-14,0.23479887745556596,0.16983505731059548,Duodenum
Top villous SI,Rbm45,7.851893,0.59675735,4.098047375119458e-15,3.038012847433564e-14,0.22718161165308032,0.16354487000279563,Duodenum
Top villous SI,Mcoln3,7.8469105,2.9216037,4.264117656545356e-15,3.1582252475697825e-14,0.07650674863022852,0.011462119094213028,Duodenum
Top villous SI,Arhgef3,7.8328614,1.1929089,4.768905931206861e-15,3.528050595531932e-14,0.12548443137778967,0.060944925915571706,Duodenum
Top villous SI,E2f3,7.8299937,0.6111217,4.8789499848580675e-15,3.607808068280868e-14,0.2150875317386075,0.15124405926754264,Duodenum
Top villous SI,Lhfp,7.826337,0.82515085,5.022901161380703e-15,3.7125541207686815e-14,0.17299211546171323,0.10916969527537042,Duodenum
Top villous SI,Foxj2,7.8222537,0.67061365,5.18858865704901e-15,3.831509258756342e-14,0.1952425497795002,0.13111545988258316,Duodenum
Top villous SI,Efemp1,7.8132253,0.6990815,5.574282997711286e-15,4.1153836400893865e-14,0.21174662568488575,0.1487279843444227,Duodenum
Top villous SI,Kctd21,7.801482,1.2548698,6.118423068219848e-15,4.515046600170921e-14,0.11880261927034612,0.054375174727425216,Duodenum
Top villous SI,Cyb5d2,7.7985225,0.96265763,6.263631055095768e-15,4.620089755854852e-14,0.14365896031003608,0.07925636007827788,Duodenum
Top villous SI,Tsc22d2,7.7942386,0.57190126,6.479793220260464e-15,4.77844047775489e-14,0.24087932647333957,0.17822197372099524,Duodenum
Top villous SI,Itga8,7.7863975,1.3382276,6.8946725374699235e-15,5.0797467565544616e-14,0.11171989843645597,0.047246295778585405,Duodenum
Top villous SI,Prkd2,7.780177,0.5751333,7.242302449245994e-15,5.3310017002714753e-14,0.23099024455432313,0.16787811014816886,Duodenum
Top villous SI,Gm12216,7.770417,0.7381923,7.822803074045531e-15,5.753056884864693e-14,0.18034210877990112,0.11643835616438356,Duodenum
Top villous SI,Hcls1,7.763914,0.6913801,8.234756002541242e-15,6.049126223937292e-14,0.1914339168782574,0.1279004752585966,Duodenum
Top villous SI,Oplah,7.751119,0.67897254,9.108634171557456e-15,6.683460323380284e-14,0.18648937591874917,0.12244897959183673,Duodenum
Top villous SI,Nfkb2,7.750097,0.576059,9.182238859585256e-15,6.735936868477846e-14,0.23346251503407725,0.17081353089180878,Duodenum
Top villous SI,Vwf,7.747516,1.5851927,9.370730565072128e-15,6.872649620476003e-14,0.10730990244554323,0.04347218339390551,Duodenum
Top villous SI,Prdm1,7.740714,1.0722876,9.886004560143195e-15,7.243977694603338e-14,0.12882533743151142,0.06471903830025161,Duodenum
