group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Bottom villous SI,Ccl25,135.93004,34.60599,0.0,0.0,0.999626746294124,0.9797961384800012
Bottom villous SI,Atpif1,129.16081,59.627445,0.0,0.0,0.9999466780420178,0.9907031855261359
Bottom villous SI,Tstd1,126.66272,9.2964325,0.0,0.0,0.9520102378159326,0.7504291421713835
Bottom villous SI,Mgst1,124.53907,15.830448,0.0,0.0,0.993174789378266,0.9370794026948609
Bottom villous SI,Mtch2,124.1397,16.248297,0.0,0.0,0.9966940386050975,0.9563718118154613
Bottom villous SI,Mt1,120.45386,31.453857,0.0,0.0,0.9987202730084249,0.9775326983548284
Bottom villous SI,Reg3a,117.083984,17.053883,0.0,0.0,0.9665138103871174,0.8356955141351077
Bottom villous SI,Pccb,117.07633,5.9280667,0.0,0.0,0.9496640716647116,0.7885734250862082
Bottom villous SI,Dbi,117.01836,72.18599,0.0,0.0,1.0,0.991842501025384
Bottom villous SI,Ndufb10,116.06678,11.655347,0.0,0.0,0.9955742774874693,0.9488675203937474
Bottom villous SI,Cox6c,113.08567,58.062065,0.0,0.0,0.9999466780420178,0.9943338042504064
Bottom villous SI,Gstm3,112.37535,17.23664,0.0,0.0,0.9365468700010664,0.7299214631849185
Bottom villous SI,Oat,111.58314,16.112705,0.0,0.0,0.9957875653193985,0.9699676434398213
Bottom villous SI,Fahd1,109.885056,6.7324395,0.0,0.0,0.9855497493867975,0.8825745492108341
Bottom villous SI,Acy1,107.68305,4.424474,0.0,0.0,0.9482777007571718,0.7668808579805253
Bottom villous SI,Cox4i1,107.24034,64.19325,0.0,0.0,0.9999466780420178,0.9975694602682709
Bottom villous SI,Prpsap1,107.18533,5.4941726,0.0,0.0,0.9731790551349045,0.8743259049962783
Bottom villous SI,Cox7a1,105.9164,13.778409,0.0,0.0,0.9894955742774875,0.9219037202448769
Bottom villous SI,Ndufv3,105.73289,12.440828,0.0,0.0,0.9958408872773808,0.9496118731865895
Bottom villous SI,Fbp2,105.22868,9.860396,0.0,0.0,0.9954676335715047,0.9487611842804843
Bottom villous SI,Atp5mpl,103.26338,26.35361,0.0,0.0,0.9992001706302656,0.9786416321074298
Bottom villous SI,Ms4a18,103.04968,3.808234,0.0,0.0,0.7739682201130426,0.4293244618633125
Bottom villous SI,Ckmt1,102.392265,26.00828,0.0,0.0,0.9993601365042124,0.9799480472132343
Bottom villous SI,Atp5g1,100.58494,19.548418,0.0,0.0,0.9969606483950091,0.967582676328062
Bottom villous SI,Ndufa4,100.20585,32.607563,0.0,0.0,0.9996800682521062,0.9916905922921508
Bottom villous SI,Cox7c,100.09825,42.672596,0.0,0.0,1.0,0.9921615093651734
Bottom villous SI,Sis,99.97884,62.661163,0.0,0.0,0.9992534925882478,0.9860851600358504
Bottom villous SI,Uqcrb,98.737366,22.193605,0.0,0.0,0.9981337314706196,0.9638609123638519
Bottom villous SI,Uqcrh,98.39769,31.767685,0.0,0.0,0.999626746294124,0.98824226404776
Bottom villous SI,Cyb5a,98.33437,25.895567,0.0,0.0,0.9989868827983364,0.9691473362803628
Bottom villous SI,Ndufa5,98.23356,11.300957,0.0,0.0,0.995520955529487,0.9556274590226193
Bottom villous SI,Cops9,98.158264,6.6242585,0.0,0.0,0.9902420816892397,0.9236202889304106
Bottom villous SI,Glod5,97.72499,14.32263,0.0,0.0,0.9836301588994348,0.8950462562092695
Bottom villous SI,Coa3,97.39132,6.815198,0.0,0.0,0.982243787991895,0.8997554269394947
Bottom villous SI,Acot13,97.26637,4.4632406,0.0,0.0,0.9463047883118268,0.7937990855094259
Bottom villous SI,Plac8,96.87505,93.2396,0.0,0.0,0.9997867121680708,0.9950325844232785
Bottom villous SI,Car4,96.251335,4.886825,0.0,0.0,0.8881305321531406,0.6892251135517781
Bottom villous SI,Aprt,95.87259,10.612645,0.0,0.0,0.9956809214034339,0.956751583648544
Bottom villous SI,Casp1,95.61125,3.5841954,0.0,0.0,0.9172443212114749,0.7258351182609488
Bottom villous SI,Micos10,95.53714,14.408228,0.0,0.0,0.9976538338487789,0.970590469246077
Bottom villous SI,Krt19,95.49447,20.964792,0.0,0.0,0.998933560840354,0.9880295918212338
Bottom villous SI,Gsta1,95.405334,46.085102,0.0,0.0,0.9606483950090647,0.8263379361679503
Bottom villous SI,Ndufc2,94.807236,7.0832314,0.0,0.0,0.9741388503785859,0.8891825791064728
Bottom villous SI,Anxa13,94.11652,9.12906,0.0,0.0,0.9957342433614162,0.9504169894727248
Bottom villous SI,Maoa,94.10601,15.997993,0.0,0.0,0.9984536632185134,0.9687979461939267
Bottom villous SI,Gpx1,93.88453,16.035666,0.0,0.0,0.9944545163698411,0.9699372616931747
Bottom villous SI,Ndufb3,93.732285,8.577025,0.0,0.0,0.9916817745547617,0.9379604733476128
Bottom villous SI,Ndufb5,93.66903,8.943516,0.0,0.0,0.9915751306387971,0.9467256072551611
Bottom villous SI,Prxl2b,93.65457,6.9609227,0.0,0.0,0.9800575877146209,0.8855063877622324
Bottom villous SI,Uqcr11,93.4703,21.721434,0.0,0.0,0.999626746294124,0.9898828783666773
Bottom villous SI,Maob,93.146095,3.5285356,0.0,0.0,0.9089260957662365,0.6711175925503957
Bottom villous SI,Naca,92.88839,10.378871,0.0,0.0,0.995147701823611,0.9653192362028893
Bottom villous SI,Rpl21,92.259415,33.376396,0.0,0.0,0.9972805801429029,0.9838521016573243
Bottom villous SI,Mgst2,92.07155,7.6517477,0.0,0.0,0.9826703636557534,0.9039025353567577
Bottom villous SI,Atp5g2,91.94747,10.140004,0.0,0.0,0.9940279407059828,0.9650609913563931
Bottom villous SI,Cox7b,91.76961,27.911493,0.0,0.0,0.9995201023781594,0.9841711099971138
Bottom villous SI,Prdx1,91.54264,41.85387,0.0,0.0,1.0,0.995944036822677
Bottom villous SI,Lypd8,90.891045,29.6372,0.0,0.0,0.9986136290924603,0.985963633049264
Bottom villous SI,Mrpl51,90.87286,4.86671,0.0,0.0,0.9746720699584088,0.8959577086086679
Bottom villous SI,Calml4,90.809845,19.304428,0.0,0.0,0.9988802388823718,0.9708639049658965
Bottom villous SI,Cox7a2,90.68126,29.415705,0.0,0.0,0.999466780420177,0.9815734706588282
Bottom villous SI,Uqcrc2,89.97053,6.076604,0.0,0.0,0.9837368028153994,0.9212049400720047
Bottom villous SI,Lgals4,89.96106,58.740574,0.0,0.0,1.0,0.9993164107004512
Bottom villous SI,Ndufb6,89.95702,7.435454,0.0,0.0,0.9777114215633999,0.9040240623433441
Bottom villous SI,Aldh1a1,89.88367,14.015831,0.0,0.0,0.9782446411432227,0.8993300824864422
Bottom villous SI,Cmbl,89.64702,4.6101913,0.0,0.0,0.9625146635384452,0.8287532850263561
Bottom villous SI,Sdhd,89.210754,10.491702,0.0,0.0,0.9893889303615229,0.9375807015145301
Bottom villous SI,Rps3a1,89.00755,19.133825,0.0,0.0,0.9992534925882478,0.9927387625514591
Bottom villous SI,Ndufb11,88.75499,8.183808,0.0,0.0,0.9879492374960008,0.9385377265338984
Bottom villous SI,Prdx6,88.746346,4.557321,0.0,0.0,0.9552628772528527,0.8540308982363396
Bottom villous SI,Otc,88.499176,3.789954,0.0,0.0,0.947957769009278,0.8431390420635282
Bottom villous SI,Smim22,88.39065,11.94785,0.0,0.0,0.9992001706302656,0.9760591836424676
Bottom villous SI,Decr1,88.20394,3.3319502,0.0,0.0,0.937186733496854,0.789257014385757
Bottom villous SI,Tmem14c,88.0137,5.1285048,0.0,0.0,0.9715260744374533,0.8862963131750444
Bottom villous SI,Me2,87.73883,6.212949,0.0,0.0,0.9832035832355764,0.9045709337829831
Bottom villous SI,Atp5f1,87.61568,15.470536,0.0,0.0,0.9978137997227258,0.9786416321074298
Bottom villous SI,Ndrg1,87.26848,3.0160167,0.0,0.0,0.9155380185560413,0.7332026918227529
Bottom villous SI,Selenow,87.05245,8.076132,0.0,0.0,0.9921616721766023,0.9591973142535964
Bottom villous SI,Cisd3,87.045456,4.9496284,0.0,0.0,0.9668870640929935,0.881283324978353
Bottom villous SI,Il18,87.00676,4.0090666,0.0,0.0,0.8168923962887917,0.5737896671679655
Bottom villous SI,Atp5h,86.95672,17.183022,0.0,0.0,0.9978137997227258,0.9691929089003327
Bottom villous SI,Mrps21,86.897606,5.1042013,0.0,0.0,0.972539191639117,0.875252548269
Bottom villous SI,Hspe1,86.62457,4.7759976,0.0,0.0,0.9602218193452063,0.86161114402467
Bottom villous SI,Nlrp6,86.61776,2.940595,0.0,0.0,0.9311080302868722,0.7812969967643439
Bottom villous SI,Bco2,86.55415,2.6031158,0.0,0.0,0.8193452063559774,0.5515958012426134
Bottom villous SI,Rpl23,86.38362,23.268768,0.0,0.0,0.9995201023781594,0.9920551732519103
Bottom villous SI,Atp5l,86.30386,23.70022,0.0,0.0,0.9994134584621948,0.9914931109389479
Bottom villous SI,Slc26a3,86.16571,2.6769695,0.0,0.0,0.8829049802708755,0.664509562654757
Bottom villous SI,Gpx2,86.05153,8.6139145,0.0,0.0,0.982777007571718,0.947014233848304
Bottom villous SI,Ndufa8,85.60991,5.149712,0.0,0.0,0.9704063133198251,0.8857190599887588
Bottom villous SI,Rps4x,85.591,20.174044,0.0,0.0,0.9978671216807081,0.9858724878093241
Bottom villous SI,Casp6,85.53701,5.759495,0.0,0.0,0.8999146848672284,0.7660605508210667
Bottom villous SI,Tmem86b,85.09891,3.6736245,0.0,0.0,0.9245494294550496,0.7499886068450076
Bottom villous SI,Ppia,85.00939,18.695343,0.0,0.0,0.9969073264370267,0.9753300217229488
Bottom villous SI,Ndufs5,84.88709,6.7110248,0.0,0.0,0.9822971099498774,0.9183490558872229
Bottom villous SI,Tbca,84.62616,5.6712146,0.0,0.0,0.9757385091180548,0.8823011134910146
Bottom villous SI,Rpl4,84.538635,11.189783,0.0,0.0,0.9962141409832569,0.9776694162147382
Bottom villous SI,Anapc13,84.51814,3.715397,0.0,0.0,0.9559027407486403,0.8429871333302952
Bottom villous SI,Rpl22,84.439705,11.8400345,0.0,0.0,0.9968540044790445,0.9748591046499263
Bottom villous SI,Aldh1b1,84.3848,7.931013,0.0,0.0,0.994987735949664,0.9666864148019869
Bottom villous SI,Rdh7,84.29485,4.63252,0.0,0.0,0.930894742454943,0.7697215512919838
Bottom villous SI,Sec61b,84.17437,7.6653595,0.0,0.0,0.9810173829583022,0.9234379984505309
Bottom villous SI,Sptssa,84.101295,5.533837,0.0,0.0,0.9766449824037539,0.8994060368530586
Bottom villous SI,Arg2,84.07916,15.509314,0.0,0.0,0.9913085208488855,0.9321575597381093
Bottom villous SI,Svip,83.979324,2.8456497,0.0,0.0,0.9113255838754399,0.7327773473697002
Bottom villous SI,Tm4sf5,83.937454,26.233639,0.0,0.0,0.9986669510504426,0.9802518646797005
Bottom villous SI,Timm17a,83.880066,2.6129286,0.0,0.0,0.8629625679854964,0.6546203041212839
Bottom villous SI,Atp5j,83.46951,17.556946,0.0,0.0,0.9962674629412392,0.9644837381701074
Bottom villous SI,Bcl2l15,83.422134,3.850764,0.0,0.0,0.836514876826277,0.5845296146075438
Bottom villous SI,Atp5a1,83.34437,20.686348,0.0,0.0,0.9995734243361416,0.9957161737228273
Bottom villous SI,Ndufa12,83.33305,8.104109,0.0,0.0,0.9790977924709395,0.9140804204833736
Bottom villous SI,Cox6b1,83.14036,22.887165,0.0,0.0,0.9992001706302656,0.9842774461103769
Bottom villous SI,Lamtor4,82.90884,4.1868014,0.0,0.0,0.9678468593366748,0.8874052469276459
Bottom villous SI,Coq7,82.59993,2.1525743,0.0,0.0,0.812999893356084,0.5601634537969588
Bottom villous SI,Pomp,82.13366,6.1974487,0.0,0.0,0.9906153353951157,0.9336918379437634
Bottom villous SI,Atp5md,82.11447,26.035717,0.0,0.0,0.9993601365042124,0.9838824834039709
Bottom villous SI,Rpl36al,82.042625,8.307505,0.0,0.0,0.9924282819665138,0.9638457214905285
Bottom villous SI,Fabp1,81.92962,427.17734,0.0,0.0,0.9725925135970993,0.9224202099378693
Bottom villous SI,Fau,81.61305,60.11989,0.0,0.0,1.0,0.9985568670342858
Bottom villous SI,Tmem120a,81.49867,5.182119,0.0,0.0,0.9875759837901248,0.9160400431420802
Bottom villous SI,Lad1,81.49731,2.8311403,0.0,0.0,0.9226831609256692,0.7809324158045846
Bottom villous SI,Lgals2,81.376434,36.921413,0.0,0.0,0.9997333902100886,0.9934071609776846
Bottom villous SI,Aamdc,81.31075,5.2563934,0.0,0.0,0.9757385091180548,0.8858861595953151
Bottom villous SI,Dhrs4,81.20526,3.6418734,0.0,0.0,0.9297216593793324,0.8110407267313798
Bottom villous SI,Mgam,81.20066,18.97819,0.0,0.0,0.9991468486722832,0.9829406492579258
Bottom villous SI,Aldoa,81.11859,5.5657845,0.0,0.0,0.9902420816892397,0.9447507937231311
Bottom villous SI,Ndufc1,81.01139,10.774916,0.0,0.0,0.994081262663965,0.9622962524115511
Bottom villous SI,Prdx2,80.86181,6.316149,0.0,0.0,0.9857630372187267,0.9330082486442146
Bottom villous SI,Atp5j2,80.79558,28.29891,0.0,0.0,0.9997867121680708,0.9948047213234289
Bottom villous SI,Pgam1,80.77229,4.833763,0.0,0.0,0.9709395328996481,0.8990718376399459
Bottom villous SI,Apol10a,80.60533,3.375728,0.0,0.0,0.9211368241441825,0.7319570402102417
Bottom villous SI,Myl12b,80.55419,12.12186,0.0,0.0,0.9970672923109737,0.9692536723936259
Bottom villous SI,Pcbd1,80.51684,2.7777746,0.0,0.0,0.8904233763463795,0.7139406644487991
Bottom villous SI,Etfb,80.49967,5.1459684,0.0,0.0,0.9846432761010985,0.9338893192969664
Bottom villous SI,Fmo4,80.41926,2.0700722,0.0,0.0,0.8292630905406847,0.585425876133619
Bottom villous SI,Atp5c1,80.39292,12.927203,0.0,0.0,0.9946678042017703,0.9619012897051451
Bottom villous SI,Gstp1,80.182816,2.822149,0.0,0.0,0.7049696064839501,0.4160324477054186
Bottom villous SI,Hdhd3,79.91745,2.4436965,0.0,0.0,0.8600298602964701,0.6687933889319297
Bottom villous SI,Hkdc1,79.638115,3.6594667,0.0,0.0,0.9727524794710461,0.8772881252943232
Bottom villous SI,Gm21885,79.62343,2.2712085,0.0,0.0,0.6113362482670364,0.27428640872563764
Bottom villous SI,Reg3g,79.605774,21.724379,0.0,0.0,0.9320678255305535,0.8293153473393186
Bottom villous SI,Cox5b,79.59611,23.041155,0.0,0.0,0.994987735949664,0.9736894074040316
Bottom villous SI,Idh3a,79.54362,3.2866268,0.0,0.0,0.9330276207742348,0.8189703626061462
Bottom villous SI,Timm8b,79.53397,4.2218294,0.0,0.0,0.9390530020262344,0.8260645004481307
Bottom villous SI,Fkbp2,79.33123,3.2895854,0.0,0.0,0.9239628879172443,0.7982652022664783
Bottom villous SI,Nedd8,79.217094,5.4970665,0.0,0.0,0.9843766663111869,0.9272357167813577
Bottom villous SI,Acadm,79.08323,2.7925925,0.0,0.0,0.9342007038498453,0.799632380865576
Bottom villous SI,Smim24,79.08081,76.249916,0.0,0.0,1.0,0.9972048793085114
Bottom villous SI,Ap2m1,78.9978,4.9918895,0.0,0.0,0.9873626959581956,0.9249418949095384
Bottom villous SI,Micos13,78.96937,5.468727,0.0,0.0,0.9731257331769223,0.9141108022300202
Bottom villous SI,Uqcr10,78.95332,15.998027,0.0,0.0,0.998560307134478,0.9837001929240912
Bottom villous SI,Mrpl42,78.905235,3.0701768,0.0,0.0,0.8988482457075824,0.7513709763174284
Bottom villous SI,Tmem147,78.73521,2.8026948,0.0,0.0,0.8865308734136718,0.7267465706603473
Bottom villous SI,Tomm22,78.666916,3.449578,0.0,0.0,0.9669403860509758,0.8811010344984733
Bottom villous SI,Rps24,78.3424,25.465824,0.0,0.0,0.999626746294124,0.9960655638092634
Bottom villous SI,Sec11c,77.88443,2.6419146,0.0,0.0,0.9001279726991576,0.7528444910297893
Bottom villous SI,Aldh9a1,77.71382,4.6603837,0.0,0.0,0.9734989868827983,0.8751310212824135
Bottom villous SI,Sdhb,77.69537,7.8602357,0.0,0.0,0.9843233443532047,0.9210986039587415
Bottom villous SI,Nars,77.304886,2.4765706,0.0,0.0,0.9155380185560413,0.776056145467803
Bottom villous SI,Eny2,77.0604,2.9144564,0.0,0.0,0.9271622053961821,0.7991918455392001
Bottom villous SI,Rpl29,77.026634,14.286994,0.0,0.0,0.9882691692438946,0.9522702760181683
Bottom villous SI,Suclg1,76.95765,4.6913757,0.0,0.0,0.9541964380932068,0.8649075635358277
Bottom villous SI,Cbr1,76.73208,8.6528425,0.0,0.0,0.9844833102271515,0.9046165064029531
Bottom villous SI,Glud1,76.62205,6.7030663,0.0,0.0,0.9855497493867975,0.9298485469929666
Bottom villous SI,Mrps36,76.541016,4.997517,0.0,0.0,0.9551562333368881,0.8495647814792873
Bottom villous SI,Higd2a,76.4946,4.9080215,0.0,0.0,0.9703529913618428,0.8828327940573304
Bottom villous SI,Khk,76.113785,7.658166,0.0,0.0,0.9884291351178415,0.9322790867246958
Bottom villous SI,Dad1,75.8397,5.5920215,0.0,0.0,0.9770715580676123,0.9102675112792235
Bottom villous SI,Btf3,75.81788,7.5913606,0.0,0.0,0.9953609896555401,0.971532303392122
Bottom villous SI,Txndc17,75.78801,14.431086,0.0,0.0,0.9972805801429029,0.9547919609898373
Bottom villous SI,Ndufb8,75.711525,8.260972,0.0,0.0,0.9919483843446731,0.9544273800300779
Bottom villous SI,Atp5k,75.64814,13.924835,0.0,0.0,0.9986669510504426,0.985568670342858
Bottom villous SI,Urah,75.63176,2.1582167,0.0,0.0,0.7601578329956276,0.5126160202950067
Bottom villous SI,Ndufs7,75.61842,4.843405,0.0,0.0,0.9724325477231524,0.9162982879885765
Bottom villous SI,Rpl5,75.44763,8.657437,0.0,0.0,0.9938679748320358,0.9730210089778061
Bottom villous SI,Reg3b,75.43112,26.680851,0.0,0.0,0.9301482350431908,0.8111774445912896
Bottom villous SI,Cox20,75.3343,2.6858513,0.0,0.0,0.8958088941025915,0.7422868340700907
Bottom villous SI,Psmb2,75.25647,3.0739334,0.0,0.0,0.918684014076997,0.7905634294915614
Bottom villous SI,Sdha,75.225945,5.3335185,0.0,0.0,0.9842700223952223,0.9406036853058682
Bottom villous SI,Ss18l2,75.00485,2.082917,0.0,0.0,0.8392342966833742,0.6395965304045329
Bottom villous SI,Krtcap2,74.98059,2.868545,0.0,0.0,0.9090860616401835,0.7860213583678926
Bottom villous SI,Ndufb9,74.9692,13.184088,0.0,0.0,0.9952543457395756,0.9619620531984384
Bottom villous SI,Sem1,74.79501,6.1243253,0.0,0.0,0.9939212967900182,0.9565844840419876
Bottom villous SI,Gm9926,74.48381,2.1663647,0.0,0.0,0.9032206462621307,0.7297087909583923
Bottom villous SI,Slc51a,74.01715,6.4566054,0.0,0.0,0.987629305748107,0.9214783757918242
Bottom villous SI,Ndufa11,73.69447,6.7852807,0.0,0.0,0.9901354377732751,0.9464065989153716
Bottom villous SI,Aldh1a7,73.64712,2.0980942,0.0,0.0,0.7061426895595606,0.43824150450409394
Bottom villous SI,Idh3b,73.57974,2.8298252,0.0,0.0,0.9155913405140237,0.7862188397210955
Bottom villous SI,Ndufb7,73.50604,6.537027,0.0,0.0,0.9909352671430095,0.9553540233027997
Bottom villous SI,Ndufs2,73.493614,4.9987464,0.0,0.0,0.9830436173616295,0.9424721627246351
Bottom villous SI,Psma3,73.43255,2.8135805,0.0,0.0,0.9129785645728912,0.7833325737896671
Bottom villous SI,Psme1,73.41506,5.112552,0.0,0.0,0.9776580996054175,0.9142779018365765
Bottom villous SI,Plcb3,73.31845,3.2507672,0.0,0.0,0.9837901247733817,0.9306688541524252
Bottom villous SI,Hsd17b13,73.31818,2.3861547,0.0,0.0,0.6915324730724112,0.42689392213158334
Bottom villous SI,Lamtor2,73.30976,4.117737,0.0,0.0,0.9730190892609577,0.8973552689544122
Bottom villous SI,Ms4a8a,73.305534,5.395044,0.0,0.0,0.9891756425295937,0.9117865986115542
Bottom villous SI,Sema4g,73.02877,2.363613,0.0,0.0,0.9330809427322171,0.8278722143736044
Bottom villous SI,Nme2,73.017006,7.9506965,0.0,0.0,0.9672603177988696,0.9160856157620502
Bottom villous SI,Tomm7,72.98614,4.3837204,0.0,0.0,0.983310227151541,0.9306688541524252
Bottom villous SI,Ndufs3,72.795616,3.312362,0.0,0.0,0.9284419323877573,0.8242719773959805
Bottom villous SI,Tmem253,72.52456,2.0806193,0.0,0.0,0.8479790977924709,0.6508833492837504
Bottom villous SI,Spcs1,72.48534,3.7448187,0.0,0.0,0.9595819558494187,0.8745993407160978
Bottom villous SI,Ndufa2,72.38356,8.821028,0.0,0.0,0.9969606483950091,0.9770921630284525
Bottom villous SI,Pnkd,72.27057,2.8273351,0.0,0.0,0.8986349578756532,0.7592398486989017
Bottom villous SI,Rpl37,72.22638,14.3816595,0.0,0.0,0.9987735949664072,0.986951039815279
Bottom villous SI,Ap1m2,72.12066,2.1829178,0.0,0.0,0.9235896342113682,0.7896215953455165
Bottom villous SI,Higd1a,72.079575,4.927186,0.0,0.0,0.9823504319078596,0.9093256771331784
Bottom villous SI,Hagh,72.03481,3.0384746,0.0,0.0,0.9306281326650314,0.7989639824393504
Bottom villous SI,Swi5,71.98452,3.1121912,0.0,0.0,0.9611282926309054,0.8796882832794057
Bottom villous SI,Adh1,71.9658,19.316412,0.0,0.0,0.9291351178415271,0.842683315863829
Bottom villous SI,Atp5g3,71.94385,17.368011,0.0,0.0,0.999093526714301,0.9901107414665269
Bottom villous SI,Slc39a5,71.87889,2.421311,0.0,0.0,0.9097792470939533,0.7818286773306597
Bottom villous SI,Ndufs6,71.87572,7.8385153,0.0,0.0,0.9936546870001066,0.967430767594829
Bottom villous SI,Ppp1r1b,71.729164,2.4805853,0.0,0.0,0.9096192812200063,0.7868872381473211
Bottom villous SI,H1f0,71.567406,3.0651865,0.0,0.0,0.9781913191852405,0.9283142687873126
Bottom villous SI,Apoo,71.53195,2.0522554,0.0,0.0,0.7542390956595926,0.5243433745006001
Bottom villous SI,Thoc7,71.40127,2.5147886,0.0,0.0,0.9385197824464114,0.831761077944371
Bottom villous SI,Smlr1,71.31665,2.8408306,0.0,0.0,0.9084995201023781,0.7436540126691884
Bottom villous SI,Psma4,71.29975,2.7617896,0.0,0.0,0.9300949130852085,0.8163727232678607
Bottom villous SI,Eif3k,71.29099,3.381572,0.0,0.0,0.944545163698411,0.8612769448115573
Bottom villous SI,Mien1,71.22715,3.207479,0.0,0.0,0.9395328996480751,0.8270974798341156
Bottom villous SI,Ndufv2,71.213455,4.7581487,0.0,0.0,0.9740322064626213,0.9121815613179601
Bottom villous SI,0610005C13Rik,71.15687,3.2448814,0.0,0.0,0.9514770182361096,0.8242719773959805
Bottom villous SI,Mlxipl,70.9992,1.8615056,0.0,0.0,0.8457395755572145,0.6659223138738246
Bottom villous SI,Adh6a,70.95017,16.905157,0.0,0.0,0.9541431161352245,0.8588008324598582
Bottom villous SI,Hmgcs1,70.68828,2.1639395,0.0,0.0,0.8961821478084675,0.7424083610566772
Bottom villous SI,Mgst3,70.61502,16.3505,0.0,0.0,0.9917884184707263,0.9515563049719729
Bottom villous SI,Ndufs4,70.26265,3.925875,0.0,0.0,0.9607550389250293,0.8753892661289098
Bottom villous SI,Dusp12,70.15207,2.0305424,0.0,0.0,0.6021115495360989,0.3092102264959212
Bottom villous SI,Sod2,70.12824,2.4607565,0.0,0.0,0.8981017382958302,0.7626426043233225
Bottom villous SI,Dlst,70.09956,3.204355,0.0,0.0,0.9597952436813479,0.8781843868203983
Bottom villous SI,1810058I24Rik,70.01136,3.737054,0.0,0.0,0.942572251253066,0.8358322319950174
Bottom villous SI,Pin4,69.93398,2.6947618,0.0,0.0,0.9417724218833315,0.8094608759057558
Bottom villous SI,Ppa1,69.92653,6.93832,0.0,0.0,0.96123493654687,0.8768172082213006
Bottom villous SI,Ifi30,69.91951,3.847501,0.0,0.0,0.9649141516476485,0.8805693539321575
Bottom villous SI,Gm3776,69.84502,5.375735,0.0,0.0,0.6764423589634211,0.4300991964028012
Bottom villous SI,Adtrp,69.77768,2.5092974,0.0,0.0,0.9225231950517223,0.7811906606510808
Bottom villous SI,Selenos,69.53242,2.1492934,0.0,0.0,0.8891436493548043,0.7365902565738505
Bottom villous SI,Tma7,69.410805,11.190117,0.0,0.0,0.9934413991681774,0.9573136459615064
Bottom villous SI,Txn2,69.365944,3.2241695,0.0,0.0,0.9577690092780207,0.889137006486503
Bottom villous SI,Ndufa9,69.306984,2.44216,0.0,0.0,0.9012477338167858,0.7759346184812165
Bottom villous SI,Snrpd3,69.159966,2.1283214,0.0,0.0,0.9192705556148022,0.8009387959713804
Bottom villous SI,Ostc,69.0934,2.801193,0.0,0.0,0.923536312253386,0.8122559965972443
Bottom villous SI,Ddc,68.95031,3.4997568,0.0,0.0,0.9354804308414205,0.8040833067493051
Bottom villous SI,Rpl11,68.94007,14.169536,0.0,0.0,0.9982936973445665,0.9856294338361512
Bottom villous SI,Ech1,68.90483,3.7561746,0.0,0.0,0.96123493654687,0.8899876953926081
Bottom villous SI,Mpc1,68.78421,4.3766513,0.0,0.0,0.9660872347232591,0.8698901699858725
Bottom villous SI,Akr1c19,68.72333,6.7110395,0.0,0.0,0.9591553801855605,0.8449619468623251
Bottom villous SI,Tomm6,68.678604,3.3309934,0.0,0.0,0.95009064732857,0.8712421577116468
Bottom villous SI,Ssr4,68.660515,4.1724286,0.0,0.0,0.9451850271941986,0.8648316091692111
Bottom villous SI,Cdkn2b,68.59187,1.9875956,0.0,0.0,0.8136397568518716,0.6020295006759938
Bottom villous SI,Trappc2l,68.48612,2.5908387,0.0,0.0,0.9250293270768902,0.7953941272083732
Bottom villous SI,Gsta4,68.483376,7.1560826,0.0,0.0,0.8619494507838328,0.6974433760196874
Bottom villous SI,Cstb,68.46969,2.6179733,0.0,0.0,0.9183107603711208,0.790441902504975
Bottom villous SI,Hsd17b4,68.4673,3.425073,0.0,0.0,0.9409725925135971,0.8443087393094229
Bottom villous SI,Ndufs8,68.45236,3.4130657,0.0,0.0,0.9329742988162525,0.8394932324659344
Bottom villous SI,Pipox,68.42944,1.7827263,0.0,0.0,0.6846006185347125,0.42924850749669596
Bottom villous SI,Canx,68.30465,3.6061957,0.0,0.0,0.9811773488322492,0.9433532333773869
Bottom villous SI,Dhrs11,68.24874,2.6162198,0.0,0.0,0.9056201343713342,0.7450060003949627
Bottom villous SI,Tmem258,68.24299,3.1205988,0.0,0.0,0.9271622053961821,0.8230718984034392
Bottom villous SI,Sec61g,68.20792,6.8278604,0.0,0.0,0.9914151647648501,0.9501739354995519
Bottom villous SI,Psmb10,68.10096,3.550769,0.0,0.0,0.9733390210088514,0.9068039921615094
Bottom villous SI,Cyp4f40,68.07419,1.8336269,0.0,0.0,0.6376772955102912,0.36766470704400794
Bottom villous SI,Pfkp,67.95977,2.6603708,0.0,0.0,0.9616615122107284,0.8593021312795273
Bottom villous SI,Igha,67.95649,182.84346,0.0,0.0,0.9856030713447798,0.9838217199106777
Bottom villous SI,Cox5a,67.92425,13.198407,0.0,0.0,0.9924282819665138,0.9708639049658965
Bottom villous SI,Qdpr,67.92,2.1465106,0.0,0.0,0.882638370480964,0.7377903355663917
Bottom villous SI,Pfdn5,67.83194,5.288982,0.0,0.0,0.9853897835128506,0.9421987270048156
Bottom villous SI,Atp1a1,67.80847,26.430744,0.0,0.0,0.9997333902100886,0.9958073189627672
Bottom villous SI,Psma2,67.67912,3.0499725,0.0,0.0,0.9389463581102698,0.8403439213720397
Bottom villous SI,Rps27l,67.664696,9.008872,0.0,0.0,0.9947744481177349,0.9641343480836714
Bottom villous SI,Acaa2,67.55771,4.7749023,0.0,0.0,0.9407059827236857,0.8598945753391363
